;displaystopid;fullname;fullnamelocalized;lastupdated;latitude;longitude;operators;shortname;shortnamelocalized;stopid
2089;2535;Old Bawn Rd;;19/06/2017 08:36;53.28099611;-6.358891111;[{'name': 'bac', 'routes': ['75', '77A']}];Old Bawn Rd;Br an tSeanbhábhúin;2535
2090;2536;Old Bawn Rd;;19/06/2017 08:36;53.28294694;-6.359565;[{'name': 'bac', 'routes': ['77A', '75']}];Old Bawn Rd;Br an tSeanbhábhúin;2536
2091;2538;Old Bawn Rd;;19/06/2017 08:36;53.28149694;-6.358938889;[{'name': 'bac', 'routes': ['75', '77A']}];Old Bawn Rd;Br an tSeanbhábhúin;2538
2092;2539;Old Bawn Rd;;19/06/2017 08:36;53.276545;-6.356215;[{'name': 'bac', 'routes': ['75', '65B', '49']}];Old Bawn Rd;Br an tSeanbhábhúin;2539
2093;2540;Old Bawn Rd;;19/06/2017 08:36;53.27551889;-6.353808056;[{'name': 'bac', 'routes': ['49', '65B', '75']}];Old Bawn Rd;Br an tSeanbhábhúin;2540
2094;2542;Firhouse Rd;;19/06/2017 08:36;53.27675306;-6.350068056;[{'name': 'bac', 'routes': ['75', '49']}];Firhouse Rd;Br Theach na Giúise;2542
2095;2544;Firhouse Rd;;19/06/2017 08:36;53.28396306;-6.339803889;[{'name': 'bac', 'routes': ['75']}];Firhouse Rd;Br Theach na Giúise;2544
2096;2545;Firhouse Rd;;19/06/2017 08:36;53.28533306;-6.334498889;[{'name': 'bac', 'routes': ['75']}];Firhouse Rd;Br Theach na Giúise;2545
2097;2547;Firhouse Rd;;19/06/2017 08:36;53.28904889;-6.323535;[{'name': 'bac', 'routes': ['75', '65B', '49']}];Firhouse Rd;Br Theach na Giúise;2547
2098;2548;Firhouse Rd;;19/06/2017 08:36;53.28944;-6.317943889;[{'name': 'bac', 'routes': ['49', '65B', '75']}];Firhouse Rd;Br Theach na Giúise;2548
2099;2550;Tallaght Road;;19/06/2017 08:36;53.29479306;-6.31498;[{'name': 'bac', 'routes': ['65B', '65']}];Tallaght Road;Bóthar Thamhlachta;2550
2100;2551;Tallaght Road;;19/06/2017 08:36;53.29306889;-6.321566111;[{'name': 'bac', 'routes': ['65', '54A']}];Tallaght Road;Bóthar Thamhlachta;2551
2101;2553;Tallaght Road;;19/06/2017 08:36;53.28968;-6.333788056;[{'name': 'bac', 'routes': ['54A', '65']}];Tallaght Road;Bóthar Thamhlachta;2553
2102;2554;Tallaght Road;;19/06/2017 08:36;53.28903611;-6.339473889;[{'name': 'bac', 'routes': ['65', '54A', '77X', '77A']}];Tallaght Road;Bóthar Thamhlachta;2554
2103;2555;Blessington Rd;;19/06/2017 08:36;53.28871194;-6.349533056;[{'name': 'bac', 'routes': ['54A', '65']}];Blessington Rd;Br Bhaile Coimín;2555
2104;2556;Blessington Rd;;19/06/2017 08:36;53.28816111;-6.355508056;[{'name': 'bac', 'routes': ['65', '54A']}];Blessington Rd;Br Bhaile Coimín;2556
2105;2557;Tallaght Village;;19/06/2017 08:36;53.28850111;-6.363275;[{'name': 'bac', 'routes': ['54A', '65', '75', '27', '77A']}];Tallaght Village;Sráidbhaile Thamhla;2557
2106;2558;Killinarden;;19/06/2017 08:36;53.280245;-6.38392;[{'name': 'bac', 'routes': ['77A', '54A']}];Killinarden;Chill an Ardáin;2558
2107;2559;Killinarden;;19/06/2017 08:36;53.27635889;-6.378943889;[{'name': 'bac', 'routes': ['65B', '77A']}];Killinarden;Chill an Ardáin;2559
2108;2560;Killinarden;;29/05/2017 09:46;53.27389889;-6.379771111;[{'name': 'bac', 'routes': ['77A', '65B']}];Killinarden;Chill an Ardáin;2560
2109;2561;Killinarden;;29/05/2017 09:46;53.272765;-6.38431;[{'name': 'bac', 'routes': ['65B', '77A']}];Killinarden;Chill an Ardáin;2561
2110;2562;Killinarden;;29/05/2017 09:46;53.27318111;-6.387915;[{'name': 'bac', 'routes': ['77A', '65B']}];Killinarden;Chill an Ardáin;2562
2111;2564;Killinarden;;29/05/2017 09:46;53.27376389;-6.391631111;[{'name': 'bac', 'routes': ['65B', '77A']}];Killinarden;Chill an Ardáin;2564
2112;2566;Killinarden;;29/05/2017 09:46;53.27774694;-6.394933056;[{'name': 'bac', 'routes': ['77A', '65B', '77X']}];Killinarden;Chill an Ardáin;2566
2113;2568;Killinarden;;29/05/2017 09:46;53.27371889;-6.390525;[{'name': 'bac', 'routes': ['77X', '65B', '77A']}];Killinarden;Chill an Ardáin;2568
2114;2569;Killinarden;;29/05/2017 09:46;53.27308389;-6.386373889;[{'name': 'bac', 'routes': ['77A', '65B', '77X']}];Killinarden;Chill an Ardáin;2569
2115;2570;Killinarden;;29/05/2017 09:46;53.27616389;-6.379066944;[{'name': 'bac', 'routes': ['77X', '77A', '65B']}];Killinarden;Chill an Ardáin;2570
2116;2571;Killinarden;;29/05/2017 09:46;53.28053389;-6.384121944;[{'name': 'bac', 'routes': ['54A', '77A']}];Killinarden;Chill an Ardáin;2571
2117;2573;Blessington Rd;;29/05/2017 09:46;53.27427306;-6.40683;[{'name': 'bac', 'routes': ['77A', '65B', '65']}];Blessington Rd;Br Bhaile Coimín;2573
2118;2574;Blessington Rd;;29/05/2017 09:46;53.27455611;-6.410726944;[{'name': 'bac', 'routes': ['65', '65B', '77A']}];Blessington Rd;Br Bhaile Coimín;2574
2119;2575;Citywest Rd;;29/05/2017 09:46;53.27715806;-6.41881;[{'name': 'bac', 'routes': ['77A', '65B']}];Citywest Rd;Br Iarthar na Cathr;2575
2120;2576;Blessington Rd;;29/05/2017 09:46;53.27534194;-6.418251111;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2576
2121;2577;Blessington Rd;;29/05/2017 09:46;53.27172889;-6.432566944;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2577
2122;2578;Blessington Rd;;29/05/2017 09:46;53.26979111;-6.435173889;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2578
2123;2579;Blessington Rd;;29/05/2017 09:46;53.267415;-6.438353056;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2579
2124;2583;Blessington Rd;;29/05/2017 09:46;53.255185;-6.449411944;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2583
2125;2584;Blessington Rd;;29/05/2017 09:46;53.257695;-6.448103056;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2584
2126;2585;Blessington Rd;;29/05/2017 09:46;53.264625;-6.44238;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2585
2127;2586;Blessington Rd;;29/05/2017 09:46;53.26746889;-6.438433056;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2586
2128;2587;Blessington Rd;;29/05/2017 09:46;53.27027611;-6.434693889;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2587
2129;2588;Blessington Rd;;29/05/2017 09:46;53.27172389;-6.432771944;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2588
2130;2589;Blessington Rd;;29/05/2017 09:46;53.27398889;-6.4261;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;2589
2131;2590;Blessington Rd;;29/05/2017 09:46;53.27514194;-6.415481111;[{'name': 'bac', 'routes': ['65', '65B', '77A', '77X']}];Blessington Rd;Br Bhaile Coimín;2590
2132;2591;Blessington Rd;;29/05/2017 09:46;53.27460889;-6.410441111;[{'name': 'bac', 'routes': ['77X', '77A', '65B', '65']}];Blessington Rd;Br Bhaile Coimín;2591
2133;2592;Blessington Rd;;29/05/2017 09:46;53.27429889;-6.406253056;[{'name': 'bac', 'routes': ['65', '65B', '77A', '77X']}];Blessington Rd;Br Bhaile Coimín;2592
2134;2594;Blessington Rd;;29/05/2017 09:46;53.28821111;-6.356408889;[{'name': 'bac', 'routes': ['65', '54A']}];Blessington Rd;Br Bhaile Coimín;2594
2135;2595;Blessington Rd;;29/05/2017 09:46;53.28894;-6.349063889;[{'name': 'bac', 'routes': ['54A', '65']}];Blessington Rd;Br Bhaile Coimín;2595
2136;2596;Tallaght Road;;29/05/2017 09:46;53.28977306;-6.340766944;[{'name': 'bac', 'routes': ['65', '54A', '77A']}];Tallaght Road;Bóthar Thamhlachta;2596
2137;2597;Tallaght Road;;29/05/2017 09:46;53.28944611;-6.335305;[{'name': 'bac', 'routes': ['54A', '65']}];Tallaght Road;Bóthar Thamhlachta;2597
2138;2599;Tallaght Road;;29/05/2017 09:46;53.29338889;-6.321388889;[{'name': 'bac', 'routes': ['65', '54A']}];Tallaght Road;Bóthar Thamhlachta;2599
2139;2600;Tallaght Road;;29/05/2017 09:46;53.29575611;-6.313308889;[{'name': 'bac', 'routes': ['65', '65B']}];Tallaght Road;Bóthar Thamhlachta;2600
2140;2601;Greenhills Rd;;29/05/2017 09:46;53.29743111;-6.354225;[{'name': 'bac', 'routes': ['27']}];Greenhills Rd;Br na nGlaschnoc;2601
2141;2602;Avonmore Road;;29/05/2017 09:46;53.28429;-6.344021111;[{'name': 'bac', 'routes': ['77A']}];Avonmore Road;Bóthar Abhainn Mhór;2602
2142;2603;Greenhills Rd;;29/05/2017 09:46;53.28926611;-6.357591111;[{'name': 'bac', 'routes': ['27']}];Greenhills Rd;Br na nGlaschnoc;2603
2143;2604;Old Bawn Rd;;29/05/2017 09:46;53.28680306;-6.36179;[{'name': 'bac', 'routes': ['77A']}];Old Bawn Rd;Br an tSeanbhábhúin;2604
2144;2605;Old Bawn Rd;;29/05/2017 09:46;53.284855;-6.360703056;[{'name': 'bac', 'routes': ['77A', '75']}];Old Bawn Rd;Br an tSeanbhábhúin;2605
2145;2606;Seskin View Rd;;29/05/2017 09:46;53.28068306;-6.356108056;[{'name': 'bac', 'routes': ['77A', '77X']}];Seskin View Rd;Bóthar Radharc an t;2606
2146;2607;Seskin View Rd;;29/05/2017 09:46;53.28161389;-6.350283056;[{'name': 'bac', 'routes': ['77X', '77A']}];Seskin View Rd;Br Rac an tSeiscinn;2607
2147;2608;Avonmore Road;;29/05/2017 09:46;53.28271694;-6.347711944;[{'name': 'bac', 'routes': ['77A', '77X']}];Avonmore Road;Bóthar Abhainn Mhór;2608
2148;2609;Avonmore Road;;29/05/2017 09:46;53.28477889;-6.343098056;[{'name': 'bac', 'routes': ['77X', '77A']}];Avonmore Road;Bóthar Abhainn Mhór;2609
2149;2610;Avonmore Road;;29/05/2017 09:46;53.28745194;-6.340975;[{'name': 'bac', 'routes': ['77A', '77X']}];Avonmore Road;Bóthar Abhainn Mhór;2610
2150;2611;Avonmore Road;;29/05/2017 09:46;53.28690694;-6.340623889;[{'name': 'bac', 'routes': ['77A']}];Avonmore Road;Bóthar Abhainn Mhór;2611
2151;2613;Avonmore Road;;29/05/2017 09:46;53.28249806;-6.347846944;[{'name': 'bac', 'routes': ['77A']}];Avonmore Road;Bóthar Abhainn Mhór;2613
2152;2614;Seskin View Rd;;29/05/2017 09:46;53.28142;-6.350646111;[{'name': 'bac', 'routes': ['77A']}];Seskin View Rd;Bóthar Radharc an t;2614
2153;2615;Seskin Vw Rd;;29/05/2017 09:46;53.28067306;-6.355123889;[{'name': 'bac', 'routes': ['77A']}];Seskin Vw Rd;Br Rac an tSeiscinn;2615
2154;2616;Old Bawn Rd;;29/05/2017 09:46;53.28466194;-6.360648889;[{'name': 'bac', 'routes': ['77A', '75']}];Old Bawn Rd;Br an tSeanbhábhúin;2616
2155;2617;Tallaght Village;;29/05/2017 09:46;53.28670611;-6.362056944;[{'name': 'bac', 'routes': ['75', '77A']}];Tallaght Village;Sráidbhaile Thamhla;2617
2156;2618;Belgard Road;;29/05/2017 09:46;53.29873111;-6.371351944;[{'name': 'bac', 'routes': ['76', '76A']}];Belgard Road;Bóthar Belgard;2618
2157;2619;Belgard Road;;29/05/2017 09:46;53.30267694;-6.37667;[{'name': 'bac', 'routes': ['76A', '76']}];Belgard Road;Bóthar Belgard;2619
2158;2620;Belgard Road;;29/05/2017 09:46;53.29871806;-6.370828056;[{'name': 'bac', 'routes': ['76', '76A']}];Belgard Road;Bóthar Belgard;2620
2159;2621;Cookstown Rd;;29/05/2017 09:46;53.28216694;-6.389548056;[{'name': 'bac', 'routes': ['56A', '27']}];Cookstown Rd;Br Bhaile an Chócai;2621
2160;2622;Cookstown Rd;;29/05/2017 09:46;53.2838;-6.392585;[{'name': 'bac', 'routes': ['27', '56A']}];Cookstown Rd;Br Bhaile an Chócai;2622
2161;2623;Cheeverstown Rd;;29/05/2017 09:46;53.28552306;-6.394901944;[{'name': 'bac', 'routes': ['27']}];Cheeverstown Rd;Br Bhaile an tSíbhr;2623
2162;2624;Cheeverstown Rd;;29/05/2017 09:46;53.28875611;-6.400163056;[{'name': 'bac', 'routes': ['27']}];Cheeverstown Rd;Br Bhaile an tSíbhr;2624
2163;2626;Fortunestown Way;;29/05/2017 09:46;53.28591306;-6.407315;[{'name': 'bac', 'routes': ['27']}];Fortunestown Way;Blch B. Uí Fhoirtch;2626
2164;2628;Brookfield Rd;;29/05/2017 09:46;53.28886694;-6.404085;[{'name': 'bac', 'routes': ['27', '49']}];Brookfield Rd;Br Ghort an tSruthá;2628
2165;2629;Cheeverstown Rd;;29/05/2017 09:46;53.288195;-6.398616111;[{'name': 'bac', 'routes': ['49', '27']}];Cheeverstown Rd;Br Bhaile an tSíbhr;2629
2166;2631;Cheeverstown Rd;;29/05/2017 09:46;53.28222889;-6.388965;[{'name': 'bac', 'routes': ['27', '49', '56A']}];Cheeverstown Rd;Br Bhaile an tSíbhr;2631
2167;2632;Greenhills Rd;;29/05/2017 09:46;53.289115;-6.357726944;[{'name': 'bac', 'routes': ['27']}];Greenhills Rd;Br na nGlaschnoc;2632
2168;2633;Greenhills Rd;;29/05/2017 09:46;53.29408806;-6.355661944;[{'name': 'bac', 'routes': ['27']}];Greenhills Rd;Br na nGlaschnoc;2633
2169;2634;Clanbrassil St;;29/05/2017 09:46;53.33290389;-6.275368889;[{'name': 'bac', 'routes': ['54A', '49']}];Clanbrassil St;Sr Chlann Bhreasail;2634
2170;2635;Clanbrassil St;;29/05/2017 09:46;53.33423806;-6.274916944;[{'name': 'bac', 'routes': ['49', '54A']}];Clanbrassil St;Sr Chlann Bhreasail;2635
2171;2636;New Street South;;29/05/2017 09:46;53.33658;-6.273166944;[{'name': 'bac', 'routes': ['54A', '49']}];New Street South;An tSráid Nua Theas;2636
2172;2637;St. John's Road;;29/05/2017 09:46;53.34588611;-6.293838056;[{'name': 'bac', 'routes': ['51D', '66X', '69X', '67X', '25A', '25X', '25D', '25B', '79', '79A']}];St. John's Road;Bóthar Eoin;2637
2173;2638;St. John's Road;;29/05/2017 09:46;53.34570111;-6.296973889;[{'name': 'bac', 'routes': ['79A', '79', '51D']}];St. John's Road;Bóthar Eoin Thiar;2638
2174;2640;Inchicore Road;;29/05/2017 09:46;53.34208806;-6.309996944;[{'name': 'bac', 'routes': ['69', '79']}];Inchicore Road;Bóthar Inse Chór;2640
2175;2641;Inchicore Road;;29/05/2017 09:46;53.34196694;-6.315388889;[{'name': 'bac', 'routes': ['79', '69']}];Inchicore Road;Bóthar Inse Chór;2641
2176;2642;Grattan Crescent;;29/05/2017 09:46;53.341185;-6.319723056;[{'name': 'bac', 'routes': ['69', '51X', '40']}];Grattan Crescent;Corrán Grattan;2642
2177;2643;Sarsfield Rd;;29/05/2017 09:46;53.34152694;-6.32097;[{'name': 'bac', 'routes': ['40', '79']}];Sarsfield Rd;Br an tSáirséalaigh;2643
2178;2644;Sarsfield Rd;;29/05/2017 09:46;53.34198694;-6.327361111;[{'name': 'bac', 'routes': ['79', '79A', '40']}];Sarsfield Rd;Br an tSáirséalaigh;2644
2179;2645;Lally Rd;;29/05/2017 09:46;53.34169194;-6.330751111;[{'name': 'bac', 'routes': ['79A', '79']}];Lally Rd;Br Uí Mhaolalaidh;2645
2180;2646;Decies Road;;29/05/2017 09:46;53.34149694;-6.333653889;[{'name': 'bac', 'routes': ['79', '79A']}];Decies Road;Bóthar na nDéise;2646
2181;2647;Decies Road;;29/05/2017 09:46;53.34064889;-6.338;[{'name': 'bac', 'routes': ['79A', '79']}];Decies Road;Bóthar na nDéise;2647
2182;2648;Decies Road;;29/05/2017 09:46;53.33972;-6.342648056;[{'name': 'bac', 'routes': ['79', '79A']}];Decies Road;Bóthar na nDéise;2648
2183;2649;Decies Road;;29/05/2017 09:46;53.33911111;-6.345786944;[{'name': 'bac', 'routes': ['79A', '79']}];Decies Road;Bóthar na nDéise;2649
2184;2650;Landen Road;;29/05/2017 09:46;53.33776389;-6.346673889;[{'name': 'bac', 'routes': ['79', '79A']}];Landen Road;Bóthar Landen;2650
2185;2652;Kylemore Rd;;29/05/2017 09:46;53.33885;-6.348225;[{'name': 'bac', 'routes': ['79A', '79', '18']}];Kylemore Rd;Br na Coille Móire;2652
2186;2653;Kylemore Rd;;29/05/2017 09:46;53.34022306;-6.348673889;[{'name': 'bac', 'routes': ['18', '79', '79A']}];Kylemore Rd;Br na Coille Móire;2653
2187;2654;Kylemore Rd;;29/05/2017 09:46;53.34128694;-6.348866111;[{'name': 'bac', 'routes': ['79A', '79', '18']}];Kylemore Rd;Br na Coille Móire;2654
2188;2655;Ballyfermot Rd;;29/05/2017 09:46;53.34213694;-6.352836944;[{'name': 'bac', 'routes': ['18', '40', '76', '79', '76A', '79A']}];Ballyfermot Rd;Br Bhaile Formaid;2655
2189;2656;Ballyfermot Rd;;29/05/2017 09:46;53.34262111;-6.358698889;[{'name': 'bac', 'routes': ['79A', '76A', '79', '76', '40', '18']}];Ballyfermot Rd;Br Bhaile Formaid;2656
2190;2657;Clifden Road;;29/05/2017 09:46;53.34131306;-6.361746944;[{'name': 'bac', 'routes': ['79', '79A']}];Clifden Road;Bóthar an Chlocháin;2657
2191;2658;Clifden Road;;29/05/2017 09:46;53.33916194;-6.361266111;[{'name': 'bac', 'routes': ['79A', '79']}];Clifden Road;Bóthar an Chlocháin;2658
2192;2659;Clifden Road;;29/05/2017 09:46;53.33702611;-6.360466111;[{'name': 'bac', 'routes': ['79', '79A']}];Clifden Road;Bóthar an Chlocháin;2659
2193;2660;Cherry Orchard Ave;;29/05/2017 09:46;53.33577889;-6.360688889;[{'name': 'bac', 'routes': ['79A', '79']}];Cherry Orchard Ave;Asc Ghort na Silíní;2660
2194;2661;Cherry Orchard Ave;;29/05/2017 09:46;53.33548389;-6.365173889;[{'name': 'bac', 'routes': ['79', '79A']}];Cherry Orchard Ave;Asc Ghort na Silíní;2661
2195;2662;Cherry Orchard Ave;;29/05/2017 09:46;53.33679111;-6.370083889;[{'name': 'bac', 'routes': ['79A', '79']}];Cherry Orchard Ave;Asc Ghort na Silíní;2662
2196;2663;Cherry Orchard Ave;;29/05/2017 09:46;53.33691389;-6.370353889;[{'name': 'bac', 'routes': ['79', '79A']}];Cherry Orchard Ave;Asc Ghort na Silíní;2663
2197;2664;Cherry Orchard Ave;;29/05/2017 09:46;53.33559889;-6.36505;[{'name': 'bac', 'routes': ['79A', '79']}];Cherry Orchard Ave;Asc Ghort na Silíní;2664
2198;2665;Cherry Orchard Ave;;29/05/2017 09:46;53.33588194;-6.360516111;[{'name': 'bac', 'routes': ['79', '79A']}];Cherry Orchard Ave;Asc Ghort na Silíní;2665
2199;2666;Raheen Park;;29/05/2017 09:46;53.33779389;-6.36082;[{'name': 'bac', 'routes': ['79A', '79']}];Raheen Park;Páirc an Ráithín;2666
2200;2667;Clifden Road;;29/05/2017 09:46;53.34069889;-6.361796944;[{'name': 'bac', 'routes': ['79', '79A']}];Clifden Road;Bóthar an Chlocháin;2667
2201;2668;Ballyfermot Rd;;29/05/2017 09:46;53.343025;-6.363278889;[{'name': 'bac', 'routes': ['76A', '18', '40', '76']}];Ballyfermot Rd;Br Bhaile Formaid;2668
2202;2669;Fortunestown Way;;29/05/2017 09:46;53.285025;-6.406233056;[{'name': 'bac', 'routes': ['27']}];Fortunestown Way;Slí Bhaile Uí Fhoir;2669
2203;2670;Spiddal Road;;29/05/2017 09:46;53.34038806;-6.36754;[{'name': 'bac', 'routes': ['79']}];Spiddal Road;Bóthar an Spidéil;2670
2204;2672;Ballyfermot Rd;;29/05/2017 09:46;53.34332694;-6.367691944;[{'name': 'bac', 'routes': ['76A', '18', '76', '40']}];Ballyfermot Rd;Br Bhaile Formaid;2672
2205;2673;Ballyfermot Rd;;29/05/2017 09:46;53.34378306;-6.372641111;[{'name': 'bac', 'routes': ['40', '76', '18', '76A']}];Ballyfermot Rd;Br Bhaile Formaid;2673
2206;2674;Coldcut Rd;;29/05/2017 09:46;53.34755694;-6.389193889;[{'name': 'bac', 'routes': ['40']}];Coldcut Rd;Br na Botha Fuaire;2674
2207;2675;Coldcut Rd;;29/05/2017 09:46;53.34781306;-6.395571111;[{'name': 'bac', 'routes': ['40', '76', '76A']}];Coldcut Rd;Br na Botha Fuaire;2675
2208;2676;Lucan;;29/05/2017 09:46;53.33662694;-6.404691944;[{'name': 'bac', 'routes': ['40']}];Lucan;Leamhcán;2676
2209;2678;Fonthill Rd;;29/05/2017 09:46;53.34348306;-6.407173056;[{'name': 'bac', 'routes': ['40', '51D', '239']}];Fonthill Rd;Br Chnoc an Fhuarái;2678
2210;2679;Fonthill Rd;;29/05/2017 09:46;53.34147;-6.407745;[{'name': 'bac', 'routes': ['51D', '40']}];Fonthill Rd;Br Chnoc an Fhuarái;2679
2211;2680;Fonthill Rd;;29/05/2017 09:46;53.33876611;-6.407981944;[{'name': 'bac', 'routes': ['40', '51D']}];Fonthill Rd;Br Chnoc an Fhuarái;2680
2212;2681;Fonthill Rd;;29/05/2017 09:46;53.34173806;-6.408003056;[{'name': 'bac', 'routes': ['51D', '40', '239']}];Fonthill Rd;Br Chnoc an Fhuarái;2681
2213;2682;Fonthill Rd;;29/05/2017 09:46;53.34558694;-6.406648889;[{'name': 'bac', 'routes': ['239', '40']}];Fonthill Rd;Br Chnoc an Fhuarái;2682
2214;2685;Coldcut Rd;;29/05/2017 09:46;53.34792889;-6.395771111;[{'name': 'bac', 'routes': ['40', '76', '76A']}];Coldcut Rd;Br na Botha Fuaire;2685
2215;2686;Coldcut Rd;;29/05/2017 09:46;53.34758306;-6.388688889;[{'name': 'bac', 'routes': ['76A', '76', '40']}];Coldcut Rd;Br na Botha Fuaire;2686
2216;2687;Ballyfermot Rd;;29/05/2017 09:46;53.34388194;-6.37232;[{'name': 'bac', 'routes': ['40', '76', '18', '76A']}];Ballyfermot Rd;Br Bhaile Formaid;2687
2217;2688;Ballyfermot Rd;;29/05/2017 09:46;53.34346389;-6.368168889;[{'name': 'bac', 'routes': ['76A', '18', '76', '40']}];Ballyfermot Rd;Br Bhaile Formaid;2688
2218;2689;Ballyfermot Rd;;29/05/2017 09:46;53.34310194;-6.363731944;[{'name': 'bac', 'routes': ['40', '76', '18', '76A']}];Ballyfermot Rd;Br Bhaile Formaid;2689
2219;2696;Ballyfermot Rd;;29/05/2017 09:46;53.34268694;-6.358788056;[{'name': 'bac', 'routes': ['76A', '79', '79A', '18', '76', '40']}];Ballyfermot Rd;Br Bhaile Formaid;2696
2220;2697;Ballyfermot Rd;;29/05/2017 09:46;53.34227194;-6.353198889;[{'name': 'bac', 'routes': ['40', '76', '18', '79A', '79', '76A']}];Ballyfermot Rd;Br Bhaile Formaid;2697
2221;2700;Kylemore Rd;;29/05/2017 09:46;53.34127194;-6.348553889;[{'name': 'bac', 'routes': ['79', '79A', '18']}];Kylemore Rd;Br na Coille Móire;2700
2222;2701;Kylemore Rd;;29/05/2017 09:46;53.3402;-6.348331111;[{'name': 'bac', 'routes': ['18', '79A', '79']}];Kylemore Rd;Br na Coille Móire;2701
2223;2702;Kylemore Rd;;29/05/2017 09:46;53.33808;-6.347721111;[{'name': 'bac', 'routes': ['79', '79A', '18']}];Kylemore Rd;Br na Coille Móire;2702
2224;2703;Thomond Road;;29/05/2017 09:46;53.33828889;-6.346516111;[{'name': 'bac', 'routes': ['79A', '79']}];Thomond Road;Bóthar Thuamhan;2703
2225;2704;Decies Road;;29/05/2017 09:46;53.33924194;-6.345338889;[{'name': 'bac', 'routes': ['79', '79A']}];Decies Road;Bóthar na nDéise;2704
2226;2706;Decies Road;;29/05/2017 09:46;53.340035;-6.341683889;[{'name': 'bac', 'routes': ['79A', '79']}];Decies Road;Bóthar na nDéise;2706
2227;2708;Decies Road;;29/05/2017 09:46;53.34183389;-6.332841111;[{'name': 'bac', 'routes': ['79', '79A']}];Decies Road;Bóthar na nDéise;2708
2228;2709;Sarsfield Rd;;29/05/2017 09:46;53.34298889;-6.333463056;[{'name': 'bac', 'routes': ['40']}];Sarsfield Rd;Br an tSáirséalaigh;2709
2229;2710;Ballyfermot Rd;;29/05/2017 09:46;53.34211694;-6.339496111;[{'name': 'bac', 'routes': ['40']}];Ballyfermot Rd;Br Bhaile Formaid;2710
2230;2711;Ballyfermot Rd;;29/05/2017 09:46;53.34178611;-6.341513056;[{'name': 'bac', 'routes': ['40']}];Ballyfermot Rd;Br Bhaile Formaid;2711
2231;2712;Ballyfermot Rd;;29/05/2017 09:46;53.34245611;-6.345553056;[{'name': 'bac', 'routes': ['40']}];Ballyfermot Rd;Br Bhaile Formaid;2712
2232;2713;Ballyfermot Rd;;29/05/2017 09:46;53.34247694;-6.347056111;[{'name': 'bac', 'routes': ['40']}];Ballyfermot Rd;Br Bhaile Formaid;2713
2233;2714;Ballyfermot Rd;;29/05/2017 09:46;53.34190806;-6.341855;[{'name': 'bac', 'routes': ['40']}];Ballyfermot Rd;Br Bhaile Formaid;2714
2234;2715;Ballyfermot Rd;;29/05/2017 09:46;53.34255194;-6.33859;[{'name': 'bac', 'routes': ['40']}];Ballyfermot Rd;Br Bhaile Formaid;2715
2235;2716;Ballyfermot Rd;;29/05/2017 09:46;53.34284194;-6.33223;[{'name': 'bac', 'routes': ['40']}];Ballyfermot Rd;Br Bhaile Formaid;2716
